,target_image,option,image_rank,is_top10
2161,./playground/data/mscoco/val2017/000000244496.jpg,A person with a tie and a suit.,1,1
2162,./playground/data/mscoco/val2017/000000549220.jpg,A dog on a leash trying to ride a skateboard.,0,1
2163,./playground/data/mscoco/val2017/000000440507.jpg,a blue suitcase some shoes and a wooden table,0,1
2164,./playground/data/mscoco/val2017/000000338901.jpg,a brown white and black dog is laying on a gray couch,6,1
2165,./playground/data/mscoco/val2017/000000079837.jpg,The moon shining down on a harbor full of ships.,0,1
2166,./playground/data/mscoco/val2017/000000474170.jpg,A couple of elephants standing on a lush green forest.,1,1
2167,./playground/data/mscoco/val2017/000000085329.jpg,An image of a very cute girl with face piercings.,0,1
2168,./playground/data/mscoco/val2017/000000476514.jpg,two people in a field wearing a dress and a suit and tie,1,1
2169,./playground/data/mscoco/val2017/000000297085.jpg,A cat sitting in front of a flat screen TV.,8,1
2170,./playground/data/mscoco/val2017/000000329323.jpg,A group of people who are standing together.,381,0
2171,./playground/data/mscoco/val2017/000000493613.jpg,A pair of shoes flips over a skateboard on a road. ,0,1
2172,./playground/data/mscoco/val2017/000000311518.jpg,A small green boat in a pond outside an office building.,0,1
2173,./playground/data/mscoco/val2017/000000532575.jpg,A dog rests his head on the edge of a boat at sea.,0,1
2174,./playground/data/mscoco/val2017/000000155341.jpg,The street is blocked by a truck and a crane.,1,1
2175,./playground/data/mscoco/val2017/000000508101.jpg,a man is standing at the back of a boat,4,1
2176,./playground/data/mscoco/val2017/000000409867.jpg,A tall clear glass window with two cats sitting at the base of it.,1,1
2177,./playground/data/mscoco/val2017/000000474164.jpg,There is a dog on top of a truck outside.,0,1
2178,./playground/data/mscoco/val2017/000000225670.jpg,a black dog in the air catching a frisbee,1,1
2179,./playground/data/mscoco/val2017/000000492992.jpg,Bird sits atop cattle on snow covered field.,0,1
2180,./playground/data/mscoco/val2017/000000205289.jpg,An old truck in the field near some building structures,0,1
2181,./playground/data/mscoco/val2017/000000186422.jpg,a brown bear is walking away from a river,0,1
2182,./playground/data/mscoco/val2017/000000352491.jpg,A train sitting idle in an empty train station,60,0
2183,./playground/data/mscoco/val2017/000000287649.jpg,A cat sits on a desk next to a keyboard. ,12,0
2184,./playground/data/mscoco/val2017/000000350019.jpg,A little boy is playing with a suitcase.,0,1
2185,./playground/data/mscoco/val2017/000000119038.jpg,A herd of cows standing on a grass covered hillside.,2,1
2186,./playground/data/mscoco/val2017/000000183716.jpg,Two little girls are dressed in uniform preparing for the day,0,1
2187,./playground/data/mscoco/val2017/000000511398.jpg,A small dog on a harness laying on top of a sandy beach.,0,1
2188,./playground/data/mscoco/val2017/000000453981.jpg,two baby animals are play fighting with eat other,13,0
2189,./playground/data/mscoco/val2017/000000116439.jpg,A woman riding in a boat down a river.,0,1
2190,./playground/data/mscoco/val2017/000000021167.jpg,The couple are dressed up and posing for photos.,4,1
2191,./playground/data/mscoco/val2017/000000306582.jpg,A group of cows standing next to a  line of laundry drying.,0,1
2192,./playground/data/mscoco/val2017/000000177383.jpg,a yellow and red trains engine on its track ,27,0
2193,./playground/data/mscoco/val2017/000000269314.jpg,A cat sitting on top of a banana tree.,0,1
2194,./playground/data/mscoco/val2017/000000050811.jpg,am empty bowl and three empty beer bottles in front of a man,0,1
2195,./playground/data/mscoco/val2017/000000397303.jpg,Two men sell ties at an outdoor market.,0,1
2196,./playground/data/mscoco/val2017/000000533536.jpg,a cat intently watching something that caught its interest  on tv,0,1
2197,./playground/data/mscoco/val2017/000000170739.jpg,a couple of elephants are standing behind a fence,21,0
2198,./playground/data/mscoco/val2017/000000441543.jpg,A group of people with one person holding up a huge different color umbrella. ,9,1
2199,./playground/data/mscoco/val2017/000000412240.jpg,A dog sitting behind a pair of black shoes.,0,1
2200,./playground/data/mscoco/val2017/000000328238.jpg,A man wearing a blue shirt catching a white frisbee.,13,0
2201,./playground/data/mscoco/val2017/000000007088.jpg,A little girl is holding an umbrella on a wet day.,2,1
2202,./playground/data/mscoco/val2017/000000492284.jpg,A woman pets the cat that is standing on the rocks.,0,1
2203,./playground/data/mscoco/val2017/000000458255.jpg,A little girl is laying in bed with a book and a cat is next to her.,0,1
2204,./playground/data/mscoco/val2017/000000526103.jpg,A small elephant walks up to the fence in a zoo.,13,0
2205,./playground/data/mscoco/val2017/000000414795.jpg,A herd of elephants walking into a large body of water.,1,1
2206,./playground/data/mscoco/val2017/000000281754.jpg,a kid and a girl are next to each other,24,0
2207,./playground/data/mscoco/val2017/000000266981.jpg,A woman past two men in front of the MGM Grand.,0,1
2208,./playground/data/mscoco/val2017/000000453001.jpg,A woman watching another woman walk with a suitcase on wheels.  ,1,1
2209,./playground/data/mscoco/val2017/000000491725.jpg,Picture of docked boats while sun is setting in distance,1,1
2210,./playground/data/mscoco/val2017/000000279927.jpg,A group of people standing next to each other near a ground of people on a green patch fo grass.,99,0
2211,./playground/data/mscoco/val2017/000000431896.jpg,A yellow and red train traveling down train tracks.,115,0
2212,./playground/data/mscoco/val2017/000000477227.jpg,Several fishing vessels docked at the docks in harbor.,10,0
2213,./playground/data/mscoco/val2017/000000459396.jpg,A brown cow grazing on a patch of lush green grass.,10,0
2214,./playground/data/mscoco/val2017/000000264441.jpg,A cat laying on top of a black office chair.,1,1
2215,./playground/data/mscoco/val2017/000000178618.jpg,A dust cloud has formed in front of an elephant.,0,1
2216,./playground/data/mscoco/val2017/000000478393.jpg,"Teddybear, kitten and calico cat are all taking a nap on the bed.",0,1
2217,./playground/data/mscoco/val2017/000000135410.jpg,A bike leaning up to a parking meter.,6,1
2218,./playground/data/mscoco/val2017/000000201418.jpg,A young man standing in front of a luggage carousel at an airport.,0,1
2219,./playground/data/mscoco/val2017/000000540928.jpg,"There is a room with distinctive things in the picture. 
",1132,0
2220,./playground/data/mscoco/val2017/000000231831.jpg,A black and white cat sitting on top of a chair.,6,1
2221,./playground/data/mscoco/val2017/000000566524.jpg,A couple of people that are standing near a train.,115,0
2222,./playground/data/mscoco/val2017/000000577976.jpg,A utility truck is parked in the street beside traffic cones.,295,0
2223,./playground/data/mscoco/val2017/000000067315.jpg,A close-up picture of a man wearing a tie.,10,0
2224,./playground/data/mscoco/val2017/000000087470.jpg,A bunch of cows walking on the side of the road,0,1
2225,./playground/data/mscoco/val2017/000000219440.jpg,a cow staring into a camera standing on a field ,21,0
2226,./playground/data/mscoco/val2017/000000230362.jpg,Dark clouds moving in over a harbor full of moored sailboats.,0,1
2227,./playground/data/mscoco/val2017/000000569565.jpg,A yellow dump truck driving past a forest.,2,1
2228,./playground/data/mscoco/val2017/000000399655.jpg,A small dog is laying on a couch with a shoe.,1,1
2229,./playground/data/mscoco/val2017/000000440171.jpg,A man is sitting on the back of an elephant. ,4,1
2230,./playground/data/mscoco/val2017/000000519039.jpg,A white dump truck is going around a corner.,0,1
2231,./playground/data/mscoco/val2017/000000222299.jpg,A floor filled with the contents of a woman's bag.,0,1
2232,./playground/data/mscoco/val2017/000000514979.jpg,A very large elephant standing next to a baby elephant.,36,0
2233,./playground/data/mscoco/val2017/000000067534.jpg,Not really a good choice for this shirt and tie combination.,11,0
2234,./playground/data/mscoco/val2017/000000359855.jpg,A broken suitcase is on the side of the road.,0,1
2235,./playground/data/mscoco/val2017/000000489014.jpg,A dog that is standing on the side of a boat.,1,1
2236,./playground/data/mscoco/val2017/000000493284.jpg,A group of adult and young elephants walking. ,6,1
2237,./playground/data/mscoco/val2017/000000433774.jpg,A parking meter sitting next to a tall tree.,3,1
2238,./playground/data/mscoco/val2017/000000222863.jpg,A large cow with horns by some bushes.,0,1
2239,./playground/data/mscoco/val2017/000000094852.jpg,A mother looks after a baby elephant in the wild.,3,1
2240,./playground/data/mscoco/val2017/000000149568.jpg,"The man plays on the beach with his two dogs, one of which is a black standard poodle.",0,1
2241,./playground/data/mscoco/val2017/000000058111.jpg,An orange and white cat laying on top of a sink.,3,1
2242,./playground/data/mscoco/val2017/000000125806.jpg,Two black cows facing each other with woods behind them.,1,1
2243,./playground/data/mscoco/val2017/000000245576.jpg,An orange cat sitting on top of a computer desk.,3,1
2244,./playground/data/mscoco/val2017/000000370478.jpg,some luggage and a back back sitting on teh ground next to a lap top,1,1
2245,./playground/data/mscoco/val2017/000000339823.jpg,A young woman in an orange dress holds a black umbrella,0,1
2246,./playground/data/mscoco/val2017/000000110972.jpg,A large black bear walking across a field.,1,1
2247,./playground/data/mscoco/val2017/000000394206.jpg,A group of people riding in the back of a truck.,1,1
2248,./playground/data/mscoco/val2017/000000308476.jpg,A polar bear standing on a rock formation in an enclosure.,0,1
2249,./playground/data/mscoco/val2017/000000491867.jpg,A young bald man dressed sharply smiles happily,1,1
2250,./playground/data/mscoco/val2017/000000148730.jpg,a boat is sitting next to a dock,0,1
2251,./playground/data/mscoco/val2017/000000460147.jpg,A city street filled with lots of traffic and lined with buildings.,30,0
2252,./playground/data/mscoco/val2017/000000334006.jpg,a large blue truck is driving down the street,0,1
2253,./playground/data/mscoco/val2017/000000014473.jpg,a red and black train is coming down the tracks,1,1
2254,./playground/data/mscoco/val2017/000000330790.jpg,an elephant is carrying some plants in its tusk,1,1
2255,./playground/data/mscoco/val2017/000000308753.jpg,an animal laying down on top of some rocks.,0,1
2256,./playground/data/mscoco/val2017/000000530854.jpg,People are walking in the rain holding umbrellas.,10,0
2257,./playground/data/mscoco/val2017/000000280325.jpg,Graffiti decorates the wall in front of a parking meter.,0,1
2258,./playground/data/mscoco/val2017/000000154004.jpg,a few people that are standing on a beach,41,0
2259,./playground/data/mscoco/val2017/000000309964.jpg,The people are sitting outside under a large umbrella.,47,0
2260,./playground/data/mscoco/val2017/000000250127.jpg,The young woman is standing in the rain under her umbrella ,5,1
2261,./playground/data/mscoco/val2017/000000006894.jpg,A man getting a kiss on the neck from an elephant's trunk,0,1
2262,./playground/data/mscoco/val2017/000000000285.jpg,A big burly grizzly bear is show with grass in the background.,8,1
2263,./playground/data/mscoco/val2017/000000057027.jpg,An adult elephant is pictured walking with a baby elephant.,1,1
2264,./playground/data/mscoco/val2017/000000471087.jpg,a man that has a shirt and a tie,28,0
2265,./playground/data/mscoco/val2017/000000068409.jpg,a black and white photo of children siting posing for a photo,6,1
2266,./playground/data/mscoco/val2017/000000534270.jpg,Man and woman with umbrella hats sitting on top of a bridge. ,0,1
2267,./playground/data/mscoco/val2017/000000559099.jpg,Several cows are seen grazing in a field.,15,0
2268,./playground/data/mscoco/val2017/000000414261.jpg,Baby bear climbing large rock near pine tree.,12,0
2269,./playground/data/mscoco/val2017/000000476810.jpg,a cat is on a table next to a remote,0,1
2270,./playground/data/mscoco/val2017/000000112626.jpg,a metallic suit case in front of a couch,0,1
2271,./playground/data/mscoco/val2017/000000443426.jpg,A guy in a suit and tie is posing for the camera. ,22,0
2272,./playground/data/mscoco/val2017/000000549930.jpg,The couple walks down the wet sidewalk with an umbrella.,12,0
2273,./playground/data/mscoco/val2017/000000036861.jpg,A parking meter on the side of the street with a ring for attaching bicycles.,3,1
2274,./playground/data/mscoco/val2017/000000155145.jpg,a boat with a rainbow umbrella sitting in water ,6,1
2275,./playground/data/mscoco/val2017/000000084270.jpg,A crowded airport filled with people carrying luggage.,10,0
2276,./playground/data/mscoco/val2017/000000206025.jpg,The man in the business suit wears a striped blue and white tie.,6,1
2277,./playground/data/mscoco/val2017/000000144932.jpg,Tug boats do a good job handling water emergencies.,1,1
2278,./playground/data/mscoco/val2017/000000200252.jpg,Two green shoes lined up on a bed.,0,1
2279,./playground/data/mscoco/val2017/000000347930.jpg,A blue dog sitting on  a striped couch,2,1
2280,./playground/data/mscoco/val2017/000000449432.jpg,A group of people in uniforms stand in formation next to a bus,4,1
2281,./playground/data/mscoco/val2017/000000047585.jpg,A man holds an umbrella for a new bride,1,1
2282,./playground/data/mscoco/val2017/000000387148.jpg,A large group of animals standing in a large grassy field.,65,0
2283,./playground/data/mscoco/val2017/000000563702.jpg,A fire fire truck parked in a parking lot.,22,0
2284,./playground/data/mscoco/val2017/000000337055.jpg,a woman with a tattoo is sitting on the train tracks,0,1
2285,./playground/data/mscoco/val2017/000000519208.jpg,a man standing next to an elephant next to his trunk,5,1
2286,./playground/data/mscoco/val2017/000000273232.jpg,A man walking up the beach after finishing parasailing.,15,0
2287,./playground/data/mscoco/val2017/000000082807.jpg,A very cute looking small dog by some food.,0,1
2288,./playground/data/mscoco/val2017/000000443303.jpg,A cat laying on clothes that are in a suitcase. ,1,1
2289,./playground/data/mscoco/val2017/000000222991.jpg,An umbrella and rain boots sitting on a rug in a corner. ,0,1
2290,./playground/data/mscoco/val2017/000000040083.jpg,A couple of people sitting under an umbrella.,41,0
2291,./playground/data/mscoco/val2017/000000356125.jpg,A elephant reaching out with some thing with its nose. ,1,1
2292,./playground/data/mscoco/val2017/000000085478.jpg,There is a polar bear swimming in the water.,1,1
2293,./playground/data/mscoco/val2017/000000455219.jpg,Some people in a field working with some big animals.,6,1
2294,./playground/data/mscoco/val2017/000000435206.jpg,There are people standing on the shore next to a body of water.,31,0
2295,./playground/data/mscoco/val2017/000000166768.jpg,An elderly woman is holding onto the arm of an elderly man.,0,1
2296,./playground/data/mscoco/val2017/000000300913.jpg,A cat looking forward while laying down on a green cushion. ,0,1
2297,./playground/data/mscoco/val2017/000000313588.jpg,The woman holding an umbrella smiles on the narrow street beside the sidewalk.,11,0
2298,./playground/data/mscoco/val2017/000000076547.jpg,the man is working on his laptop while he waits for the train.,0,1
2299,./playground/data/mscoco/val2017/000000262048.jpg,A woman in a bikini laying under a red umbrella.,8,1
2300,./playground/data/mscoco/val2017/000000014888.jpg,"A cow getting relief as it is being milked.
",2,1
2301,./playground/data/mscoco/val2017/000000287527.jpg,A young man and woman holding their heads close to each other.,11,0
2302,./playground/data/mscoco/val2017/000000473219.jpg,A man and woman look into each others eyes while getting married.,0,1
2303,./playground/data/mscoco/val2017/000000531495.jpg,there are many boats that are parked at this dock,13,0
2304,./playground/data/mscoco/val2017/000000486112.jpg,A man is spraying an elephant with a water hose.,0,1
2305,./playground/data/mscoco/val2017/000000390555.jpg,The black and white photograph of a classroom of schoolchildren is a bit out of focus on the right side of the picture.,0,1
2306,./playground/data/mscoco/val2017/000000083113.jpg,Animals trying to either move or go around fallen tree branches,20,0
2307,./playground/data/mscoco/val2017/000000161875.jpg,A woman that is standing up in the grass.,23,0
2308,./playground/data/mscoco/val2017/000000002299.jpg,Many small children are posing together in the black and white photo. ,1,1
2309,./playground/data/mscoco/val2017/000000346232.jpg,these people are walking together down a road,1,1
2310,./playground/data/mscoco/val2017/000000491757.jpg,A cat sitting on top of a bed.,3,1
2311,./playground/data/mscoco/val2017/000000575243.jpg,A person walking down a street while holding an umbrella.,1,1
2312,./playground/data/mscoco/val2017/000000338428.jpg,An older pickup truck with decorative murals painted on.,1,1
2313,./playground/data/mscoco/val2017/000000150224.jpg,Family and friends are together at the beach.,0,1
2314,./playground/data/mscoco/val2017/000000217219.jpg,A made up bed with a pile of newspapers on it.,0,1
2315,./playground/data/mscoco/val2017/000000046872.jpg,A man standing along side of a truck trailer.,975,0
2316,./playground/data/mscoco/val2017/000000158945.jpg,A PICTURE OF A ELEPHANT WITH A CART ON ITS BACK ,0,1
2317,./playground/data/mscoco/val2017/000000248284.jpg,this person is leaving footprints in the snow,4,1
2318,./playground/data/mscoco/val2017/000000323799.jpg,A group of people standing next to each other on a field.,1,1
2319,./playground/data/mscoco/val2017/000000416758.jpg,A herd of black and white cattle standing on a lush green hillside.,2,1
2320,./playground/data/mscoco/val2017/000000121506.jpg,A wooden table with an inverted umbrella on it.,1,1
2321,./playground/data/mscoco/val2017/000000461036.jpg,Animal in shadows of woods surrounded by foliage. ,0,1
2322,./playground/data/mscoco/val2017/000000526728.jpg,A man and a woman on a sidewalk standing in front of several suitcases. ,0,1
2323,./playground/data/mscoco/val2017/000000361551.jpg,Some are standing outside a building with suitcases.,2,1
2324,./playground/data/mscoco/val2017/000000350054.jpg,a cat sitting on a table next to a tv in a living room.,4,1
2325,./playground/data/mscoco/val2017/000000023937.jpg,a small sheep is laying in a field,1,1
2326,./playground/data/mscoco/val2017/000000061418.jpg,Several children attentively play a game of curling together.,1,1
2327,./playground/data/mscoco/val2017/000000100428.jpg,A man is grabbing the tie of another person that appears in the mirror.,1,1
2328,./playground/data/mscoco/val2017/000000274219.jpg,An older man with a bow tie happily poses for a picture.,4,1
2329,./playground/data/mscoco/val2017/000000236784.jpg,two dogs laying down on a brown couch,0,1
2330,./playground/data/mscoco/val2017/000000511321.jpg,there are two large boats that are in the water ,14,0
2331,./playground/data/mscoco/val2017/000000341094.jpg,A statue of a large brown bear tearing off a cars door.,0,1
2332,./playground/data/mscoco/val2017/000000353970.jpg,a cat sitting in a chair looking up,5,1
2333,./playground/data/mscoco/val2017/000000395633.jpg,A red and black boat floating on top of water.,22,0
2334,./playground/data/mscoco/val2017/000000006763.jpg,A man and a women posing next to one another in front of a table.,4,1
2335,./playground/data/mscoco/val2017/000000143961.jpg,A group of people standing and sitting on top of a field.,66,0
2336,./playground/data/mscoco/val2017/000000510329.jpg,A tourist unfolds an umbrella near ancient ruins.,0,1
2337,./playground/data/mscoco/val2017/000000121417.jpg,a woman is sitting with an umbrella outside,0,1
2338,./playground/data/mscoco/val2017/000000018837.jpg,A green utility truck is parked on a street while a man climbs inside.,1,1
2339,./playground/data/mscoco/val2017/000000030675.jpg,The train engine number 6309 is operated by BNSF. ,1,1
2340,./playground/data/mscoco/val2017/000000081594.jpg,A woman holding an umbrella while standing on top of a wooden deck.,0,1
2341,./playground/data/mscoco/val2017/000000114907.jpg,A lady explains the process of milking a cow.,0,1
2342,./playground/data/mscoco/val2017/000000206831.jpg,A large brown dog holding a neon frisbee in his mouth.,1,1
2343,./playground/data/mscoco/val2017/000000308328.jpg,Some people in high visibility jackets putting suitcases onto a conveyer belt from a container,0,1
2344,./playground/data/mscoco/val2017/000000354547.jpg,a man in a white suit standing in front of some bushes ,0,1
2345,./playground/data/mscoco/val2017/000000253742.jpg,A woman standing next to a herd of animals.,0,1
2346,./playground/data/mscoco/val2017/000000032861.jpg,A man holding an umbrella in a  hallway.,0,1
2347,./playground/data/mscoco/val2017/000000490470.jpg,Several sailboats sit in the water in front of some trees.,3,1
2348,./playground/data/mscoco/val2017/000000570664.jpg,The person is holding a treat for the cats.,0,1
2349,./playground/data/mscoco/val2017/000000105264.jpg,A group of young men standing on top of a sandy beach.,36,0
2350,./playground/data/mscoco/val2017/000000234757.jpg,A parking meter sitting in the middle of a flooded street.,1,1
2351,./playground/data/mscoco/val2017/000000258911.jpg,A row of cows standing behind a metal fence.,44,0
2352,./playground/data/mscoco/val2017/000000088250.jpg,Two elephants with their trunks attached to each other,5,1
2353,./playground/data/mscoco/val2017/000000084477.jpg,A woman walks out of the ocean towards a beach chair and umbrella.,4,1
2354,./playground/data/mscoco/val2017/000000472298.jpg,a man and a woman sitting on a small boat,0,1
2355,./playground/data/mscoco/val2017/000000020571.jpg,a group of boats parked next to a dock in the water,13,0
2356,./playground/data/mscoco/val2017/000000400815.jpg,A man sitting in the back of a truck.,2,1
2357,./playground/data/mscoco/val2017/000000292082.jpg,an old photo of a little girl sitting on her dads lap ,0,1
2358,./playground/data/mscoco/val2017/000000223188.jpg,A man riding on the back of a giant bull.,3,1
2359,./playground/data/mscoco/val2017/000000566282.jpg,A pair of well dressed men kick a soccer ball on the sidewalk.,0,1
2360,./playground/data/mscoco/val2017/000000287874.jpg,A passenger train travels down the tracks at a stop.,68,0
2361,./playground/data/mscoco/val2017/000000205647.jpg,A semi truck pulling a chain of three trailers.,2,1
2362,./playground/data/mscoco/val2017/000000270883.jpg,A woman in lingerie is laying on a soft bed.,2,1
2363,./playground/data/mscoco/val2017/000000356612.jpg,Several black bulls are walking down the street.,0,1
2364,./playground/data/mscoco/val2017/000000401446.jpg,A woman wearing a dress and holding an umbrella.,57,0
2365,./playground/data/mscoco/val2017/000000166277.jpg,A cat drinking out of a glass on top of a table.,0,1
2366,./playground/data/mscoco/val2017/000000295420.jpg,A blue truck drives down a narrow street.,11,0
2367,./playground/data/mscoco/val2017/000000051961.jpg,a wall with a bunch of graffiti on it,1,1
2368,./playground/data/mscoco/val2017/000000505573.jpg,A dog wears a tie while on the steps,0,1
2369,./playground/data/mscoco/val2017/000000511999.jpg,A group of people is standing outside of a tram.,455,0
2370,./playground/data/mscoco/val2017/000000105923.jpg,Elephant displayed in window of city building near roadway.,0,1
2371,./playground/data/mscoco/val2017/000000338624.jpg,a man is walking his dog through the city,3,1
2372,./playground/data/mscoco/val2017/000000026941.jpg,A bunch of suitcases that are on a cart.,1,1
2373,./playground/data/mscoco/val2017/000000417249.jpg,A woman is carrying many packages in an office building,0,1
2374,./playground/data/mscoco/val2017/000000009891.jpg,The man is loading luggage suitcases onto the cart in the parking lot. ,0,1
2375,./playground/data/mscoco/val2017/000000408120.jpg,A little girl that is standing with an umbrella.,4,1
2376,./playground/data/mscoco/val2017/000000271728.jpg,A fat orange cat on a couch beside a TV remote,0,1
2377,./playground/data/mscoco/val2017/000000423944.jpg,Two headless mannequins display fashionable clothing in front of a pink background.,0,1
2378,./playground/data/mscoco/val2017/000000405306.jpg,this is a grey cat laying down on a bed,8,1
2379,./playground/data/mscoco/val2017/000000377000.jpg,A cat sitting by a window watching the rain. ,0,1
2380,./playground/data/mscoco/val2017/000000203546.jpg,The bear is inside of the river stream. ,14,0
2381,./playground/data/mscoco/val2017/000000333956.jpg,A parking meter at the edge of the ocean with a boat behind it.,0,1
2382,./playground/data/mscoco/val2017/000000267169.jpg,A baby elephant being fed a bottle of milk.,0,1
2383,./playground/data/mscoco/val2017/000000310862.jpg,A man is frowning while standing in an empty room.,43,0
2384,./playground/data/mscoco/val2017/000000244411.jpg,Black cows standing in the grass of a pasture.,1,1
2385,./playground/data/mscoco/val2017/000000146363.jpg,A beach chair and umbrella sit for another day at the beach.,7,1
2386,./playground/data/mscoco/val2017/000000416269.jpg, a passenger train sitting on a track next to a building ,0,1
2387,./playground/data/mscoco/val2017/000000060823.jpg,Some cows that are wandering around a lot of pigeons.,0,1
2388,./playground/data/mscoco/val2017/000000519764.jpg,Cat lethargically on comfy computer chair looking relaxed.,0,1
2389,./playground/data/mscoco/val2017/000000375278.jpg,An hand pets a cat in a suitcase.  ,0,1
2390,./playground/data/mscoco/val2017/000000231580.jpg,A man speaks to some children on a farm.  ,1,1
2391,./playground/data/mscoco/val2017/000000466125.jpg,The child smiles brightly while being handed a pink umbrella. ,0,1
2392,./playground/data/mscoco/val2017/000000186873.jpg,Large canoe with many people on lake with trees lining shore.,2,1
2393,./playground/data/mscoco/val2017/000000295478.jpg,A woman walking a small white dog down a street.,0,1
2394,./playground/data/mscoco/val2017/000000503855.jpg,"A grass yard area that has several open umbrellas laid on the grass and various people around the roadway area.

",2,1
2395,./playground/data/mscoco/val2017/000000194216.jpg,An outdoor area with a large bear and two smaller bears facing the wooded tree area.,1,1
2396,./playground/data/mscoco/val2017/000000445722.jpg,some people are sitting on a trolly outside,379,0
2397,./playground/data/mscoco/val2017/000000540280.jpg,Photography equipment and a light sitting in a room.,0,1
2398,./playground/data/mscoco/val2017/000000405972.jpg,An adult and two baby elephants standing near a fence.,9,1
2399,./playground/data/mscoco/val2017/000000554579.jpg,Three women wearing long dresses standing behind a dog.,0,1
2400,./playground/data/mscoco/val2017/000000478474.jpg,A truck that is sitting in the street.,10,0
2401,./playground/data/mscoco/val2017/000000522393.jpg,two people in a wooden boat with sails on some water,0,1
2402,./playground/data/mscoco/val2017/000000370813.jpg,A skateboarder's airborne feet and skateboard near a curb,11,0
2403,./playground/data/mscoco/val2017/000000024919.jpg,A herd of elephants standing on top of a field.,18,0
2404,./playground/data/mscoco/val2017/000000061171.jpg,A herd of black and white cows eating dry grass.,4,1
2405,./playground/data/mscoco/val2017/000000103723.jpg,a person standing close to an elephant ,6,1
2406,./playground/data/mscoco/val2017/000000008532.jpg,A man that has glasses and a hat.,1,1
2407,./playground/data/mscoco/val2017/000000415990.jpg,A bunch of cows that are standing in the grass.,16,0
2408,./playground/data/mscoco/val2017/000000167067.jpg,a close up of a person wearing a bow tie ,2,1
2409,./playground/data/mscoco/val2017/000000101420.jpg,A cat sitting on the back of a sofa looking out a window.,0,1
2410,./playground/data/mscoco/val2017/000000460841.jpg,a kitten that is sitting down by a  door,9,1
2411,./playground/data/mscoco/val2017/000000549390.jpg,A woman in business attire riding a bicycle. ,0,1
2412,./playground/data/mscoco/val2017/000000411953.jpg,A man with a guitar in front of a microphone.,0,1
2413,./playground/data/mscoco/val2017/000000367082.jpg,A black and tan dog sits in an easy chair near a window with a polka dot shade.,0,1
2414,./playground/data/mscoco/val2017/000000129416.jpg,A group of cows grazing in a field near a body of water.,2,1
2415,./playground/data/mscoco/val2017/000000406417.jpg,three little kids that have different ties on,0,1
2416,./playground/data/mscoco/val2017/000000528980.jpg,A windblown inverted umbrella mounted on a pole with city buildings behind.,0,1
2417,./playground/data/mscoco/val2017/000000157213.jpg,an elephant in a field near many bushes ,0,1
2418,./playground/data/mscoco/val2017/000000273642.jpg,a dog is laying with a remote controller,0,1
2419,./playground/data/mscoco/val2017/000000146825.jpg,a red train is docked at the station,15,0
2420,./playground/data/mscoco/val2017/000000025393.jpg,a couple of men in ties are outside,0,1
2421,./playground/data/mscoco/val2017/000000147745.jpg,Two trucks parked next to each other on a dirt road.,13,0
2422,./playground/data/mscoco/val2017/000000078420.jpg,A brown and black cat laying on laptop next to a chair.,1,1
2423,./playground/data/mscoco/val2017/000000009448.jpg,A little girl holds up a big blue umbrella.,0,1
2424,./playground/data/mscoco/val2017/000000166664.jpg,A big elephant makes its way across the road with onlookers in the car.,0,1
2425,./playground/data/mscoco/val2017/000000310980.jpg,A person looks at a very big computer monitor. ,41,0
2426,./playground/data/mscoco/val2017/000000018833.jpg,A cat sleeping with its head resting on a sneaker.,0,1
2427,./playground/data/mscoco/val2017/000000007108.jpg,A herd of elephants walking away from a watering hole.,66,0
2428,./playground/data/mscoco/val2017/000000389933.jpg,A dog sitting on a couch with its head cocked to the side.,3,1
2429,./playground/data/mscoco/val2017/000000253386.jpg,A dog that is wearing a dog collar smiling,0,1
2430,./playground/data/mscoco/val2017/000000329447.jpg,A sheepdog runs around a herd of cows in a fenced-in field.,0,1
2431,./playground/data/mscoco/val2017/000000119088.jpg,The men are up to their knees in the water.,9,1
2432,./playground/data/mscoco/val2017/000000007977.jpg,A young man performing tricks on a skateboard.,96,0
2433,./playground/data/mscoco/val2017/000000091495.jpg,Baseballs players sliding to base and jumping during the game.,1,1
2434,./playground/data/mscoco/val2017/000000521231.jpg,A polar bear standing by rocks in a grassy habitat.,3,1
2435,./playground/data/mscoco/val2017/000000343453.jpg,A woman stands on a snow covered hill. ,2,1
2436,./playground/data/mscoco/val2017/000000481159.jpg,A horse standing in a field by a fence.,1,1
2437,./playground/data/mscoco/val2017/000000445602.jpg,A skier on a snow covered mountain resort.,9,1
2438,./playground/data/mscoco/val2017/000000562197.jpg,Pictures of different types of prepared food containing beans.,71,0
2439,./playground/data/mscoco/val2017/000000450559.jpg,A teenager doing skateboard tricks at a skate park,3,1
2440,./playground/data/mscoco/val2017/000000093717.jpg,a collage of a skateboarders trick on his skateboard,0,1
2441,./playground/data/mscoco/val2017/000000356968.jpg,A brown horse with blonde hair standing in an open field.,0,1
2442,./playground/data/mscoco/val2017/000000170278.jpg,Dog smiles while sleeping in a bed room.,0,1
2443,./playground/data/mscoco/val2017/000000166747.jpg,A group of people riding on a double decker bus on a bridge.,28,0
2444,./playground/data/mscoco/val2017/000000391290.jpg,Two women playing with a Frisbee in a field.,0,1
2445,./playground/data/mscoco/val2017/000000275392.jpg,A person riding a brown horse with blonde hair in a green field.,1,1
